Asset #,Serial Number,Vendor,Desktop Model,Location,Details,IP Address,Operating System,Configuration ID,Invoice Date,Warranty Expiry Date,Warranty Expired,PO #,Invoice #,Cost Centre,Purchase Price,Purchasing Approved,Status
US13717,JP33XK2,Dell Inc.,OptiPlex 3050,Unassigned,Dell OptiPlex 3050 XCTO SFF,10.148.3.126,Microsoft Windows 7 Professional x64,CPL,,2020-09-22 23:59:59,Active,,,,,,
US08417,16J1M82,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.127,Microsoft Windows 7 Professional x64,CPL,,2019-01-15 23:59:59,Active,,,,,,
US08420,1NC4942,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.3.129,Microsoft Windows 7 Professional x64,CPL,,2018-02-19 23:59:59,Active,,,,,,
US08302,8KG6V62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.130,Microsoft Windows 7 Professional x64,CPL,,2018-10-23 23:59:59,Active,,,,,,
US30828,B80H082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.3.132,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US30442,B6XH082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.3.134,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US01853,CCWVZ12,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.139,Microsoft Windows 7 Professional x64,CPL,,2017-09-11 23:59:59,Expired,,,,,,
US14606,GDRBMF2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040,10.148.3.143,Microsoft Windows 7 Professional x64,CPL,,2020-02-03 23:59:59,Active,,,,,,
US08476,B109482,Dell Inc.,OptiPlex 9030 AIO,Unassigned,Dell OptiPlex 9030 AIO,10.148.3.144,Microsoft Windows 7 Professional x64,CPL,,2019-03-30 23:59:59,Active,,,,,,
US13723,G5Z0JK2,Dell Inc.,OptiPlex 3050,Unassigned,Dell OptiPlex 3050 XCTO SFF,10.148.3.145,Microsoft Windows 7 Professional x64,CPL,,2020-08-09 23:59:59,Active,,,,,,
Scanning-OCR,MXM705012V,Hewlett-Packard,HP Compaq dc5700 Microtower,Unassigned,HP Compaq dc5700 Micro,10.148.3.146,Microsoft Windows XP Professional,CPL,,,No Warranty,,,,,,
US30483,B3WJ082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.3.147,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US01822,CB3VZ12,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.150,Microsoft Windows 7 Professional x64,CPL,,2017-09-11 23:59:59,Expired,,,,,,
US01895,D5W1Q22,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.152,Microsoft Windows 7 Professional x64,CPL,,2017-11-11 23:59:59,Expired,,,,,,
US07628,DYC9842,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.154,Microsoft Windows 7 Professional x64,CPL,,2018-02-21 23:59:59,Active,,,,,,
US01617,46VDL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.3.157,Microsoft Windows 7 Professional x64,CPL,,2017-08-09 23:59:59,Expired,,,,,,
US08322,H74MV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.158,Microsoft Windows 7 Professional x64,CPL,,2018-08-13 23:59:59,Active,,,,,,
US14601,BWYSBG2,Dell Inc.,Latitude E7470,Unassigned,"Dell Latitude E7470, BTX",10.148.3.160,Microsoft Windows 7 Professional x64,CPL,,2019-11-30 23:59:59,Active,,,,,,
US08480,7QQ0B02,Dell Inc.,OptiPlex 9030 AIO,Unassigned,Dell OptiPlex 9030 AIO,10.148.3.161,Microsoft Windows 7 Professional x64,CPL,,2019-03-30 23:59:59,Active,,,,,,
US08369,155YY72,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.165,Microsoft Windows 7 Professional x64,CPL,,2018-12-06 23:59:59,Active,,,,,,
US13658,FBRLKH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.3.168,Microsoft Windows 7 Professional x64,CPL,,2020-06-10 23:59:59,Active,,,,,,
US08481,BQQ0B02,Dell Inc.,OptiPlex 9030 AIO,Unassigned,Dell OptiPlex 9030 AIO,10.148.3.169,Microsoft Windows 7 Professional x64,CPL,,2019-03-30 23:59:59,Active,,,,,,
US08414,B29V082,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.170,Microsoft Windows 7 Professional x64,CPL,,2018-12-21 23:59:59,Active,,,,,,
US08223,FFLN362,Dell Inc.,Latitude E7450,Unassigned,"Dell Latitude E7450/7450, BTX",10.148.3.171,Microsoft Windows 7 Professional x64,CPL,,2018-11-18 23:59:59,Active,,,,,,
US01580,72K4202,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.3.172,Microsoft Windows 7 Professional x64,CPL,,2017-07-08 23:59:59,Expired,,,,,,
US08419,17X8M82,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.173,Microsoft Windows 7 Professional x64,CPL,,2019-01-15 23:59:59,Active,,,,,,
US30400,B7SD082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.3.176,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US08285,8161Q52,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.178,Microsoft Windows 7 Professional x64,CPL,,2018-10-19 23:59:59,Active,,,,,,
US08380,6Q4YW72,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.179,Microsoft Windows 7 Professional x64,CPL,,2018-12-04 23:59:59,Active,,,,,,
GROSS-21891,86DD9Z1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.3.183,Microsoft Windows 7 Professional x64,CPL,,2016-12-19 23:59:59,Expired,,,,,,
US08148,GV3MV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.185,Microsoft Windows 7 Professional x64,CPL,,2018-08-13 23:59:59,Active,,,,,,
US08320,815BV62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.187,Microsoft Windows 7 Professional x64,CPL,,2018-10-19 23:59:59,Active,,,,,,
US30493,B6PG082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.3.188,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US14682,1D3WBH2,Dell Inc.,OptiPlex 7040,Unassigned,Dell OptiPlex 7040 XCTO Mini,10.148.3.190,Microsoft Windows 7 Professional x64,CPL,,2020-01-13 23:59:59,Active,,,,,,
US14528,7CNBGB2,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.3.191,Microsoft Windows 7 Professional x64,CPL,,2019-04-22 23:59:59,Active,,,,,,
US14604,HJL3N02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.3.32,Microsoft Windows 7 Professional x64,CPL,,2017-07-23 23:59:59,Expired,,,,,,
US14615,G5XYSX1,Dell Inc.,OptiPlex 9030 AIO,Unassigned,Dell OptiPlex 9030 AIO,10.148.3.70,Microsoft Windows 7 Professional x64,CPL,,2019-03-20 23:59:59,Active,,,,,,
US08473,B138482,Dell Inc.,OptiPlex 9030 AIO,Unassigned,Dell OptiPlex 9030 AIO,10.148.3.71,Microsoft Windows 7 Professional x64,CPL,,2019-03-30 23:59:59,Active,,,,,,
scanning-18804,MXL1250LT3,Hewlett-Packard,HP Compaq 8200 Elite CMT PC,Unassigned,HP Compaq 8200 Elite PC CMT,10.148.3.72,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08460,J16WSX1,Dell Inc.,OptiPlex 9030 AIO,Unassigned,Dell OptiPlex 9030 BTX AIO,10.148.3.73,Microsoft Windows 7 Professional x64,CPL,,2018-10-29 23:59:59,Active,,,,,,
US08482,HQQ0B02,Dell Inc.,OptiPlex 9030 AIO,Unassigned,Dell OptiPlex 9030 AIO,10.148.3.74,Microsoft Windows 7 Professional x64,CPL,,2019-03-30 23:59:59,Active,,,,,,
US14532,7CP8GB2,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.3.75,Microsoft Windows 7 Professional x64,CPL,,2019-04-22 23:59:59,Active,,,,,,
US08475,B128482,Dell Inc.,OptiPlex 9030 AIO,Unassigned,Dell OptiPlex 9030 AIO,10.148.3.76,Microsoft Windows 7 Professional x64,CPL,,2019-03-30 23:59:59,Active,,,,,,
US30736,B8TL082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.3.77,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US14611,867G9Z1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.3.79,Microsoft Windows 7 Professional x64,CPL,,2016-12-19 23:59:59,Expired,,,,,,
US30415,B83H082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.3.80,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US08471,5LQ0B02,Dell Inc.,OptiPlex 9030 AIO,Unassigned,Dell OptiPlex 9030 AIO,10.148.3.81,Microsoft Windows 7 Professional x64,CPL,,2019-03-30 23:59:59,Active,,,,,,
US08284,8FY1C62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.82,Microsoft Windows 7 Professional x64,CPL,,2018-10-22 23:59:59,Active,,,,,,
US30655,CCZL082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.3.84,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US30434,B6WK082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.3.85,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US01808,CSFYL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.3.86,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
US14544,3W2M8C2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 BTX SFF,10.148.3.87,Microsoft Windows 7 Professional x64,CPL,,2019-06-10 23:59:59,Active,,,,,,
US08259,76F3V62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.90,Microsoft Windows 7 Professional x64,CPL,,2018-10-16 23:59:59,Active,,,,,,
US14830,GYPTRD2,Dell Inc.,OptiPlex 7040,Unassigned,Dell OptiPlex 7040 XCTO SFF,10.148.3.91,Microsoft Windows 7 Professional x64,CPL,,2019-09-29 23:59:59,Active,,,,,,
US30836,B56F082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.3.92,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US08479,5QQ0B02,Dell Inc.,OptiPlex 9030 AIO,Unassigned,Dell OptiPlex 9030 AIO,10.148.3.93,Microsoft Windows 7 Professional x64,CPL,,2019-03-30 23:59:59,Active,,,,,,
US14524,3VXH8C2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 BTX SFF,10.148.3.94,Microsoft Windows 7 Professional x64,CPL,,2019-06-10 23:59:59,Active,,,,,,
US30764,B88K082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.3.95,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US08376,BC73Z72,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.96,Microsoft Windows 7 Professional x64,CPL,,2018-12-08 23:59:59,Active,,,,,,
US14531,7CN8GB2,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.3.97,Microsoft Windows 7 Professional x64,CPL,,2019-04-22 23:59:59,Active,,,,,,
US08401,B2VR082,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.3.98,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US01085,478GL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.3.99,Microsoft Windows 7 Professional x64,CPL,,2017-08-09 23:59:59,Expired,,,,,,
US08176,C60FV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.32.129,Microsoft Windows 7 Professional x64,CPL,,2018-08-29 23:59:59,Active,,,,,,
US08166,JG0FV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.32.130,Microsoft Windows 7 Professional x64,CPL,,2018-08-29 23:59:59,Active,,,,,,
US08173,62TS052,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.32.131,Microsoft Windows 7 Professional x64,CPL,,2018-08-21 23:59:59,Active,,,,,,
ODESSA-22001,FVFXCZ1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.32.133,Microsoft Windows 7 Professional x64,CPL,,2017-05-28 23:59:59,Expired,,,,,,
US08175,66TS052,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.32.134,Microsoft Windows 7 Professional x64,CPL,,2018-08-24 23:59:59,Active,,,,,,
US08172,570FV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.32.135,Microsoft Windows 7 Professional x64,CPL,,2018-08-29 23:59:59,Active,,,,,,
US08180,2P34C62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.32.137,Microsoft Windows 7 Professional x64,CPL,,2018-09-09 23:59:59,Active,,,,,,
US08181,GXZGT52,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.32.138,Microsoft Windows 7 Professional x64,CPL,,2018-09-11 23:59:59,Active,,,,,,
US08182,GXRHT52,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.32.139,Microsoft Windows 7 Professional x64,CPL,,2018-09-11 23:59:59,Active,,,,,,
US08174,77TS052,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.32.144,Microsoft Windows 7 Professional x64,CPL,,2018-08-24 23:59:59,Active,,,,,,
US08165,2G0FV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.32.145,Microsoft Windows 7 Professional x64,CPL,,2018-08-29 23:59:59,Active,,,,,,
US01958,5041S22,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.32.146,Microsoft Windows 7 Professional x64,CPL,,2017-12-10 23:59:59,Expired,,,,,,
US07763,JN03B42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.33.128,Microsoft Windows 7 Professional x64,CPL,,2018-04-02 23:59:59,Active,,,,,,
US07760,J9KX942,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.33.145,Microsoft Windows 7 Professional x64,CPL,,2018-03-31 23:59:59,Active,,,,,,
US08160,BGYJV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.33.148,Microsoft Windows 7 Professional x64,CPL,,2018-08-17 23:59:59,Active,,,,,,
US07759,BWD5B42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.33.181,Microsoft Windows 7 Professional x64,CPL,,2018-03-31 23:59:59,Active,,,,,,
US30557,2FRJ082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.33.209,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US07764,JMK5B42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.33.211,Microsoft Windows 7 Professional x64,CPL,,2018-04-02 23:59:59,Active,,,,,,
US01735,4LSPX12,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.33.217,Microsoft Windows 7 Professional x64,CPL,,2017-11-10 23:59:59,Expired,,,,,,
US07758,BWJ3B42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.33.243,Microsoft Windows 7 Professional x64,CPL,,2018-03-31 23:59:59,Active,,,,,,
US07761,BWD2B42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.33.247,Microsoft Windows 7 Professional x64,CPL,,2018-03-31 23:59:59,Active,,,,,,
US07762,JMP4B42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.33.249,Microsoft Windows 7 Professional x64,CPL,,2018-04-02 23:59:59,Active,,,,,,
US14959,6N16C42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.34.130,Microsoft Windows 7 Professional x64,CPL,,2018-04-11 23:59:59,Active,,,,,,
US30170,CXDK082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.34.131,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US30086,C72K082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.34.132,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30193,CWLG082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.34.134,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
DAL-15754,6N64C42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.34.136,Microsoft Windows 7 Professional x64,CPL,,2018-04-11 23:59:59,Active,,,,,,
US01943,CH4QP22,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.35.128,Microsoft Windows 7 Professional x64,CPL,,2017-11-19 23:59:59,Expired,,,,,,
US07788,JNF2B42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.35.129,Microsoft Windows 7 Professional x64,CPL,,2018-04-02 23:59:59,Active,,,,,,
US30775,B7TF082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.35.136,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US07792,JMSX942,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.35.137,Microsoft Windows 7 Professional x64,CPL,,2018-04-02 23:59:59,Active,,,,,,
US07791,JN81B42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.35.157,Microsoft Windows 7 Professional x64,CPL,,2018-04-02 23:59:59,Active,,,,,,
US07790,J9T4B42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.35.158,Microsoft Windows 7 Professional x64,CPL,,2018-04-08 23:59:59,Active,,,,,,
US07789,JCZVB42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.35.159,Microsoft Windows 7 Professional x64,CPL,,2018-04-08 23:59:59,Active,,,,,,
US01794,87GPR12,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.36.130,Microsoft Windows 7 Professional x64,CPL,,2017-10-25 23:59:59,Expired,,,,,,
US01877,597SP22,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.36.145,Microsoft Windows 7 Professional x64,CPL,,2017-10-29 23:59:59,Expired,,,,,,
US07980,3ZGMV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.36.162,Microsoft Windows 7 Professional x64,CPL,,2018-07-15 23:59:59,Active,,,,,,
US07978,5GPMV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.36.177,Microsoft Windows 7 Professional x64,CPL,,2018-07-15 23:59:59,Active,,,,,,
US31162,B47L082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.36.192,Microsoft Windows 7 Professional x64,CPL,,2019-01-14 23:59:59,Active,,,,,,
US07986,9YGMV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.36.200,Microsoft Windows 7 Professional x64,CPL,,2018-07-15 23:59:59,Active,,,,,,
US01583,3BM4202,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.36.210,Microsoft Windows 7 Professional x64,CPL,,2017-07-08 23:59:59,Expired,,,,,,
US07983,4YGMV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.36.211,Microsoft Windows 7 Professional x64,CPL,,2018-07-16 23:59:59,Active,,,,,,
TUL-21888,CZXV9Z1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.36.212,Microsoft Windows 7 Professional x64,CPL,,2016-11-15 23:59:59,Expired,,,,,,
US07982,HWGMV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.36.215,Microsoft Windows 7 Professional x64,CPL,,2018-07-15 23:59:59,Active,,,,,,
US01567,1TB3202,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.36.216,Microsoft Windows 7 Professional x64,CPL,,2017-07-23 23:59:59,Expired,,,,,,
US07979,GYGMV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.36.217,Microsoft Windows 7 Professional x64,CPL,,2018-07-15 23:59:59,Active,,,,,,
CPLATXLABG001P,VMware-42 18 89 0e 78 3d e5 b7-a7 59 f8 b6 cf d3 4a 00,"VMware, Inc.",VMware Virtual Platform,Unassigned,VMware Virtual Platform,10.148.4.99,Microsoft Windows Server 2012 R2 Standard x64,CPL,,,No Warranty,,,,,,
US01961,BNC0S22,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.44.133,Microsoft Windows 7 Professional x64,CPL,,2017-12-21 23:59:59,Expired,,,,,,
US20236,DKP9SD2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.44.135,Microsoft Windows 7 Professional x64,CPL,,2019-10-11 23:59:59,Active,,,,,,
US30829,B7PG082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.44.137,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US14503,94FWG42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.44.142,Microsoft Windows 7 Professional x64,CPL,,2019-01-29 23:59:59,Active,,,,,,
US14820,C7R4HH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040,10.148.44.157,Microsoft Windows 7 Professional x64,CPL,,2020-03-22 23:59:59,Active,,,,,,
US30513,B4BJ082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.44.160,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US30703,2FNL082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.44.179,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US01980,BNG1S22,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.44.181,Microsoft Windows 7 Professional x64,CPL,,2018-01-14 23:59:59,Active,,,,,,
US30494,B5BH082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.44.182,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US14801,C7VXDH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040,10.148.44.187,Microsoft Windows 7 Professional x64,CPL,,2020-03-22 23:59:59,Active,,,,,,
US30288,B7CL082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.44.190,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US14568,FSYHQD2,Dell Inc.,OptiPlex 7040,Unassigned,Dell OptiPlex 7040 XCTO SFF,10.148.44.192,Microsoft Windows 7 Professional x64,CPL,,2019-08-17 23:59:59,Active,,,,,,
US14565,FT3JQD2,Dell Inc.,OptiPlex 7040,Unassigned,Dell OptiPlex 7040 XCTO SFF,10.148.46.128,Microsoft Windows 7 Professional x64,CPL,,2019-08-17 23:59:59,Active,,,,,,
US08484,FWGFL72,Dell Inc.,Latitude E7450,Unassigned,"Dell Latitude E7450/7450, BTX",10.148.46.130,Microsoft Windows 7 Professional x64,CPL,,2019-03-31 23:59:59,Active,,,,,,
US20251,DKR4SD2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.46.133,Microsoft Windows 7 Professional x64,CPL,,2019-10-11 23:59:59,Active,,,,,,
US30762,CV8L082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.46.135,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US01936,2UA3242L6Q,Hewlett-Packard,HP Compaq Pro 6300 SFF,Unassigned,HP Compaq Pro 6300 SFF,10.148.46.141,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30768,CTYH082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.46.143,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US08351,9RJWB62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.46.144,Microsoft Windows 7 Professional x64,CPL,,2018-11-09 23:59:59,Active,,,,,,
US08347,9RG2C62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.46.145,Microsoft Windows 7 Professional x64,CPL,,2018-11-09 23:59:59,Active,,,,,,
US08026,FWRKV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.46.147,Microsoft Windows 7 Professional x64,CPL,,2018-06-22 23:59:59,Active,,,,,,
US14814,C7VVDH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040,10.148.46.147,Microsoft Windows 7 Professional x64,CPL,,2020-03-22 23:59:59,Active,,,,,,
US08028,9ZRKV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.46.149,Microsoft Windows 7 Professional x64,CPL,,2018-06-22 23:59:59,Active,,,,,,
