Asset #,Serial Number,Vendor,Desktop Model,Location,Details,IP Address,Operating System,Configuration ID,Invoice Date,Warranty Expiry Date,Warranty Expired,PO #,Invoice #,Cost Centre,Purchase Price,Purchasing Approved,Status
US14524,3VXH8C2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.3.94,Microsoft Windows 7 Professional x64,CPL,,2019-06-10 23:59:59,Active,,,,,,
US30764,B88K082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.3.95,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US08376,BC73Z72,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.3.96,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US14531,7CN8GB2,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.3.97,Microsoft Windows 7 Professional x64,CPL,,2019-04-22 23:59:59,Active,,,,,,
US08401,B2VR082,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.3.98,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US01085,478GL02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.3.99,Microsoft Windows 7 Professional x64,CPL,,2017-08-09 23:59:59,Expired,,,,,,
US08176,C60FV42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.32.129,Microsoft Windows 7 Professional x64,CPL,,2018-08-29 23:59:59,Active,,,,,,
US08166,JG0FV42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.32.130,Microsoft Windows 7 Professional x64,CPL,,2018-08-29 23:59:59,Active,,,,,,
US08173,62TS052,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.32.131,Microsoft Windows 7 Professional x64,CPL,,2018-08-21 23:59:59,Active,,,,,,
US08174,77TS052,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.32.132,Microsoft Windows 7 Professional x64,CPL,,2018-08-24 23:59:59,Active,,,,,,
ODESSA-22001,FVFXCZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.32.133,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08175,66TS052,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.32.134,Microsoft Windows 7 Professional x64,CPL,,2018-08-24 23:59:59,Active,,,,,,
US08172,570FV42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.32.135,Microsoft Windows 7 Professional x64,CPL,,2018-08-29 23:59:59,Active,,,,,,
US08165,2G0FV42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.32.136,Microsoft Windows 7 Professional x64,CPL,,2018-08-29 23:59:59,Active,,,,,,
US08180,2P34C62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.32.137,Microsoft Windows 7 Professional x64,CPL,,2018-09-09 23:59:59,Active,,,,,,
US08181,GXZGT52,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.32.138,Microsoft Windows 7 Professional x64,CPL,,2018-09-11 23:59:59,Active,,,,,,
US08182,GXRHT52,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.32.139,Microsoft Windows 7 Professional x64,CPL,,2018-09-11 23:59:59,Active,,,,,,
US01958,5041S22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.32.143,Microsoft Windows 7 Professional x64,CPL,,2017-12-10 23:59:59,Active,,,,,,
US07763,JN03B42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.33.128,Microsoft Windows 7 Professional x64,CPL,,2018-04-02 23:59:59,Active,,,,,,
US07760,J9KX942,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.33.145,Microsoft Windows 7 Professional x64,CPL,,2018-03-31 23:59:59,Active,,,,,,
US08160,BGYJV42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.33.148,Microsoft Windows 7 Professional x64,CPL,,2018-08-17 23:59:59,Active,,,,,,
US07759,BWD5B42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.33.181,Microsoft Windows 7 Professional x64,CPL,,2018-03-31 23:59:59,Active,,,,,,
US30557,2FRJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.33.209,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US07764,JMK5B42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.33.211,Microsoft Windows 7 Professional x64,CPL,,2018-04-02 23:59:59,Active,,,,,,
US01735,4LSPX12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.33.217,Microsoft Windows 7 Professional x64,CPL,,2017-11-10 23:59:59,Active,,,,,,
US07758,BWJ3B42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.33.243,Microsoft Windows 7 Professional x64,CPL,,2018-03-31 23:59:59,Active,,,,,,
US07761,BWD2B42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.33.247,Microsoft Windows 7 Professional x64,CPL,,2018-03-31 23:59:59,Active,,,,,,
US07762,JMP4B42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.33.249,Microsoft Windows 7 Professional x64,CPL,,2018-04-02 23:59:59,Active,,,,,,
US14959,6N16C42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.34.130,Microsoft Windows 7 Professional x64,CPL,,2018-04-11 23:59:59,Active,,,,,,
US30170,CXDK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.34.131,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US30086,C72K082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.34.132,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30193,CWLG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.34.134,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
DAL-15754,6N64C42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.34.136,Microsoft Windows 7 Professional x64,CPL,,2018-04-11 23:59:59,Active,,,,,,
US01943,CH4QP22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.35.129,Microsoft Windows 7 Professional x64,CPL,,2017-11-19 23:59:59,Active,,,,,,
US07792,JMSX942,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.35.200,Microsoft Windows 7 Professional x64,CPL,,2018-04-02 23:59:59,Active,,,,,,
US07788,JNF2B42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.35.214,Microsoft Windows 7 Professional x64,CPL,,2018-04-02 23:59:59,Active,,,,,,
US07791,JN81B42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.35.219,Microsoft Windows 7 Professional x64,CPL,,2018-04-02 23:59:59,Active,,,,,,
US07789,JCZVB42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.35.224,Microsoft Windows 7 Professional x64,CPL,,2018-04-08 23:59:59,Active,,,,,,
US07790,J9T4B42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.35.228,Microsoft Windows 7 Professional x64,CPL,,2018-04-08 23:59:59,Active,,,,,,
US01794,87GPR12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.36.130,Microsoft Windows 7 Professional x64,CPL,,2017-10-25 23:59:59,Active,,,,,,
US01567,1TB3202,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.36.140,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07986,9YGMV42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.36.142,Microsoft Windows 7 Professional x64,CPL,,2018-07-15 23:59:59,Active,,,,,,
US01877,597SP22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.36.145,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US31162,B47L082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.36.146,Microsoft Windows 7 Professional x64,CPL,,2019-01-14 23:59:59,Active,,,,,,
US07982,HWGMV42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.36.149,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01583,3BM4202,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.36.150,Microsoft Windows 7 Professional x64,CPL,,2017-07-08 23:59:59,Expired,,,,,,
TUL-21888,CZXV9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.36.151,Microsoft Windows 7 Professional x64,CPL,,2016-11-15 23:59:59,Expired,,,,,,
US07978,5GPMV42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.36.152,Microsoft Windows 7 Professional x64,CPL,,2018-07-15 23:59:59,Active,,,,,,
US07983,4YGMV42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.36.159,Microsoft Windows 7 Professional x64,CPL,,2018-07-16 23:59:59,Active,,,,,,
US07980,3ZGMV42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.36.162,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07979,GYGMV42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.36.174,Microsoft Windows 7 Professional x64,CPL,,2018-07-15 23:59:59,Active,,,,,,
CPLATXLABG001P,VMware-42 18 89 0e 78 3d e5 b7-a7 59 f8 b6 cf d3 4a 00,"VMware, Inc.",VMware Virtual Platform,Unassigned,other,10.148.4.99,Microsoft Windows Server 2012 R2 Standard x64,CPL,,,No Warranty,,,,,,
US30217,B8FL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.128,Microsoft Windows 7 Professional x64,CPL,,2018-12-26 23:59:59,Active,,,,,,
US30219,B89F082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.129,Microsoft Windows 7 Professional x64,CPL,,2018-12-26 23:59:59,Active,,,,,,
US30398,B8ZJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.130,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30156,CD2H082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.131,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30230,B7NK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.132,Microsoft Windows 7 Professional x64,CPL,,2018-12-26 23:59:59,Active,,,,,,
US30846,B79L082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.133,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30587,CXFK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.134,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30499,B7HF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.135,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US30489,B6MH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.136,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US30902,B4XG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.137,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US30139,B75G082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.138,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US01961,BNC0S22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.44.139,Microsoft Windows 7 Professional x64,CPL,,2017-12-21 23:59:59,Active,,,,,,
US30150,B71F082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.140,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US30288,B7CL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.141,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US30224,B4KD082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.142,Microsoft Windows 7 Professional x64,CPL,,2018-12-26 23:59:59,Active,,,,,,
US01946,CS2ZP22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.44.143,Microsoft Windows 7 Professional x64,CPL,,2017-11-25 23:59:59,Active,,,,,,
US30142,B60G082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.144,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US30256,B3JJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.145,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30513,B4BJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.146,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US30155,CCZJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.147,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30218,B3XK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.148,Microsoft Windows 7 Professional x64,CPL,,2018-12-26 23:59:59,Active,,,,,,
US30899,B4VL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.149,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US30518,B3LL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.150,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US30515,B3FJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.151,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08287,8FWWB62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.44.152,Microsoft Windows 7 Professional x64,CPL,,2018-10-22 23:59:59,Active,,,,,,
US30896,B8RG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.153,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30117,B51H082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.154,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US01980,BNG1S22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.44.155,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30223,B86L082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.156,Microsoft Windows 7 Professional x64,CPL,,2018-12-26 23:59:59,Active,,,,,,
US30494,B5BH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.157,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US30600,B4VH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.158,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US30618,B8WK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.159,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30114,B72G082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.160,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30399,B80F082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.161,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30814,B6ZK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.162,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US30829,B7PG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.163,Microsoft Windows 7 Professional x64,CPL,,2019-01-08 23:59:59,Active,,,,,,
US14503,94FWG42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.44.164,Microsoft Windows 7 Professional x64,CPL,,2019-01-29 23:59:59,Active,,,,,,
US30604,B5KL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.165,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US30487,B6LJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.166,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US01894,CJVTP22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.44.167,Microsoft Windows 7 Professional x64,CPL,,2017-11-11 23:59:59,Active,,,,,,
US08289,8FYTP52,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.44.168,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30710,2FNG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.169,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US08405,3LM4M82,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.44.170,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US08293,8KC7V62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.44.171,Microsoft Windows 7 Professional x64,CPL,,2018-10-23 23:59:59,Active,,,,,,
US14568,FSYHQD2,Dell Inc.,OptiPlex 7040,Unassigned,desktop,10.148.44.172,Microsoft Windows 7 Professional x64,CPL,,2019-08-17 23:59:59,Active,,,,,,
US14793,C7V3HH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.44.173,Microsoft Windows 7 Professional x64,CPL,,2020-03-22 23:59:59,Active,,,,,,
US14826,C7V2HH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.44.174,Microsoft Windows 7 Professional x64,CPL,,2020-03-22 23:59:59,Active,,,,,,
US20236,DKP9SD2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.44.175,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08291,8KBBV62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.44.176,Microsoft Windows 7 Professional x64,CPL,,2018-10-23 23:59:59,Active,,,,,,
US08294,8KK3C62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.44.177,Microsoft Windows 7 Professional x64,CPL,,2018-10-23 23:59:59,Active,,,,,,
US14789,C7RRDH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.44.178,Microsoft Windows 7 Professional x64,CPL,,2020-03-22 23:59:59,Active,,,,,,
US14809,C7RWDH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.44.179,Microsoft Windows 7 Professional x64,CPL,,2020-03-22 23:59:59,Active,,,,,,
US14795,C7RXDH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.44.180,Microsoft Windows 7 Professional x64,CPL,,2020-03-22 23:59:59,Active,,,,,,
AR-17791,H186BZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.44.181,Microsoft Windows 7 Professional x64,CPL,,2016-11-25 23:59:59,Expired,,,,,,
US14802,C7S3HH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.44.182,Microsoft Windows 7 Professional x64,CPL,,2020-03-22 23:59:59,Active,,,,,,
US14801,C7VXDH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.44.183,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US14817,C7R3HH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.44.185,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08398,6QPYW72,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.44.186,Microsoft Windows 7 Professional x64,CPL,,2018-12-04 23:59:59,Active,,,,,,
US14820,C7R4HH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.44.188,Microsoft Windows 7 Professional x64,CPL,,2020-03-22 23:59:59,Active,,,,,,
US30703,2FNL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.44.194,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30734,B8SD082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.128,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08347,9RG2C62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.46.129,Microsoft Windows 7 Professional x64,CPL,,2018-11-09 23:59:59,Active,,,,,,
US30758,CTPG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.130,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US14822,C7VRDH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.46.131,Microsoft Windows 7 Professional x64,CPL,,2020-03-22 23:59:59,Active,,,,,,
US30608,B4XL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.132,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30892,B54G082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.133,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US30247,B8BK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.134,Microsoft Windows 7 Professional x64,CPL,,2018-12-26 23:59:59,Active,,,,,,
US07966,J18VG42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.46.135,Microsoft Windows 7 Professional x64,CPL,,2018-06-05 23:59:59,Active,,,,,,
US30747,B8PJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.136,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30134,B76L082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.137,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US30768,CTYH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.138,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30765,CVLL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.139,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30752,B88H082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.140,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US01936,2UA3242L6Q,Hewlett-Packard,HP Compaq Pro 6300 SFF,Unassigned,desktop,10.148.46.141,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
AR-20364,2UA1451H9D,Hewlett-Packard,HP Compaq 6200 Pro SFF PC,Unassigned,desktop,10.148.46.142,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30776,B8FK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.143,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30769,CTRK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.144,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30762,CV8L082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.145,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
AR-21740,C052CZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.46.146,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08351,9RJWB62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.46.147,Microsoft Windows 7 Professional x64,CPL,,2018-11-09 23:59:59,Active,,,,,,
US30766,CVHF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.148,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US14565,FT3JQD2,Dell Inc.,OptiPlex 7040,Unassigned,desktop,10.148.46.149,Microsoft Windows 7 Professional x64,CPL,,2019-08-17 23:59:59,Active,,,,,,
US14790,C7RVDH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.46.150,Microsoft Windows 7 Professional x64,CPL,,2020-03-22 23:59:59,Active,,,,,,
US30121,B59L082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.151,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US14810,C7W1HH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.46.152,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30512,B40K082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.153,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30748,B87J082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.154,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30723,B61J082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.155,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US08395,6RKYW72,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.46.156,Microsoft Windows 7 Professional x64,CPL,,2018-12-04 23:59:59,Active,,,,,,
US01575,FRDZCZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.46.157,Microsoft Windows 7 Professional x64,CPL,,2017-05-28 23:59:59,Expired,,,,,,
US08465,4LDDD92,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.46.158,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30504,B44G082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.159,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08353,9RFYB62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.46.160,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
AUS-21881,87KC9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.46.161,Microsoft Windows 7 Professional,CPL,,2016-12-12 23:59:59,Expired,,,,,,
US20252,DKR5SD2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.46.162,Microsoft Windows 7 Professional x64,CPL,,2019-10-11 23:59:59,Active,,,,,,
US14704,7N0FXG2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.46.163,Microsoft Windows 7 Professional x64,CPL,,2020-01-06 23:59:59,Active,,,,,,
US30738,B8NF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.164,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US14843,13CFHH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.46.165,Microsoft Windows 7 Professional x64,CPL,,2020-05-03 23:59:59,Active,,,,,,
US08352,9RKWB62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.46.166,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08026,FWRKV42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.46.167,Microsoft Windows 7 Professional x64,CPL,,2018-06-22 23:59:59,Active,,,,,,
US30900,B4XD082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.168,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US20260,9XXMSD2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.46.169,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30595,CTSH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.46.171,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
